chunk_id,partial_order,chunk_size,resolution_size
983362,manual,17,19
983363,manual,13,12
983365,manual,7,9
983372,True,17,13
983373,True,14,6
983380,manual,7,9
983389,manual,16,19
983390,True,14,6
983895,True,9,7
983906,True,6,3
983993,manual,93,92
984036,True,8,4
984147,manual,74,79
983526,True,5,1
983528,True,5,1
983530,True,5,1
983531,True,5,1
984317,manual,28,31
984322,True,13,9
984339,manual,28,31
984344,manual,12,15
984357,manual,12,11
984365,True,12,5
984373,True,3,3
984375,True,10,9
984408,True,3,3
984410,True,10,9
983634,manual,93,92
983693,True,8,4
983801,True,74,73
983678,True,4,1
983697,True,9,8
983745,True,4,3
983752,True,4,3
983195,True,6,3
983198,True,5,3
983204,True,16,7
983208,True,16,6
983219,True,4,1
983223,True,49,47
983281,True,5,4
983287,True,12,7
983308,True,8,7
983334,True,3,2
983335,True,11,8
983337,manual,21,27
983238,True,5,1
983241,True,3,2
983242,True,3,1
983246,True,5,4
983256,True,4,2
983260,True,6,2
983261,True,6,2
983262,True,3,1
983263,True,6,2
983264,True,7,2
983266,True,4,1
983267,manual,4,10
983274,True,13,11
984627,True,2,1
984631,True,5,5
984637,True,6,4
984444,manual,28,31
984447,manual,5,14
984443,True,28,12
984462,manual,28,31
984466,True,13,8
984785,True,6,4
984655,True,8,4
984840,True,3,1
984843,True,3,1
984661,True,6,5
984664,True,6,4
984665,True,4,1
984469,manual,393,218
984671,True,8,4
984900,True,21,13
984683,True,6,5
984911,True,3,2
984913,True,5,4
984920,manual,15,17
984934,True,3,2
984935,True,4,2
984937,True,11,10
984940,True,2,1
984941,True,20,11
984943,True,15,14
984945,True,7,5
984946,True,3,2
984999,True,3,2
985002,manual,24,20
985023,manual,36,20
984686,True,6,4
985029,True,3,2
984687,True,4,1
985115,manual,369,96
985116,manual,71,51
985156,True,7,5
985186,True,3,1
985188,True,3,2
985205,True,46,2
985228,True,6,3
985230,manual,5,9
985235,True,8,6
985237,True,2,1
985239,True,4,4
984983,True,4,4
984985,True,4,4
984986,True,5,5
985018,True,4,1
985038,True,30,17
985040,True,4,1
985043,True,4,3
985079,True,15,10
984765,manual,27,23
984769,True,27,19
984772,True,27,19
984776,True,15,10
985206,True,4,2
985277,True,7,4
985333,False,22,10
985493,True,38,19
985519,True,12,7
985546,manual,5,8
985571,True,32,17
985593,False,13,6
985618,manual,29,18
985644,True,9,6
985355,True,11,8
985682,True,44,39
985691,True,88,6
985701,manual,4361,2167
985797,True,5,1
985798,manual,16,21
985804,manual,23,25
985811,manual,1,10
985813,True,15,14
985900,True,7,4
985902,True,2,1
986668,True,25,24
986791,True,8,5
986811,manual,226,229
986828,True,6,3
986830,True,2,1
986841,manual,15,15
986845,True,3,2
985289,True,9,2
985332,manual,55,57
985337,True,7,4
985370,True,8,7
985379,True,9,4
985380,True,2,1
985381,True,17,1
985382,True,19,4
985383,True,40,16
985385,True,8,2
985397,True,43,18
985398,True,40,17
985402,True,39,16
985404,True,6,4
985751,True,28,2
985414,True,15,6
985416,True,24,8
985418,True,23,7
985421,True,24,7
985422,True,25,8
985424,True,27,9
985426,True,23,7
985427,True,26,9
985430,True,27,9
985432,True,20,3
985436,True,29,10
985437,True,20,3
985753,True,2,1
985777,True,6,4
985779,True,11,8
985756,True,8,3
985770,True,4,2
985866,True,2,1
985563,True,45,15
985352,True,7,5
985829,manual,3,8
985830,True,3,2
985431,manual,12,9
985837,True,2,1
985841,manual,87,96
985433,manual,26,17
985872,True,97,51
985880,True,18,15
985886,True,19,11
985664,True,2,1
985512,True,4,2
985894,True,38,35
985905,True,19,6
985914,True,12,11
986000,True,4,3
986001,True,13,13
986008,True,9,8
986054,True,2,1
986057,True,15,12
986097,True,3,2
986098,True,16,15
986301,True,4,2
986414,True,3,2
986415,False,5,4
986418,True,16,11
986491,True,7,3
986564,True,4,1
986601,True,6,5
986892,True,4,3
986911,True,2,1
986942,True,6,4
986968,True,3,1
986972,True,12,8
987144,True,11,3
987156,True,4,1
987175,True,23,8
987181,manual,32,17
987185,True,26,6
987187,True,6,3
987249,manual,31,33
987276,True,8,7
987316,True,7,6
987313,True,6,4
987318,True,4,3
987325,True,7,3
987329,True,14,13
987332,True,6,4
987334,True,4,3
987336,True,7,3
987442,True,3,1
985957,True,4,1
986421,True,5,3
986433,True,7,5
986440,True,56,29
986441,True,15,12
986442,True,4,3
986446,True,2,1
986464,True,10,3
986466,True,2,1
986642,manual,4,9
986657,True,6,3
986663,True,14,7
986700,True,33,5
986819,True,3,1
986821,True,10,7
987064,manual,11,11
987102,True,2,1
987119,True,4,3
987344,True,36,25
987349,True,2,1
987383,True,66,50
987401,True,6,1
987399,manual,9,10
987402,manual,15,14
987520,True,5,2
987521,True,67,43
987576,False,6,6
987599,manual,62,49
987667,True,3,1
987718,manual,12,12
988267,True,12,1
987450,True,8,7
987726,True,11,6
987744,True,3,1
987774,True,12,8
987827,True,3,2
988144,manual,29,17
988915,True,39,25
988904,manual,4,9
988274,True,8,5
988350,manual,3,7
988410,manual,7,8
988487,True,12,4
988516,manual,4,8
988573,manual,4,8
988586,manual,12,13
988365,True,6,3
988476,True,48,24
988699,True,79,6
988568,True,18,1
988857,True,32,1
989515,True,2,1
989561,manual,13,14
989573,manual,26,28
990411,manual,21,25
990462,manual,36,33
990215,True,38,20
990505,True,4,2
990507,True,3,1
990515,True,22,11
985568,manual,6,8
990526,True,4,2
991168,True,11,3
991693,True,4,2
991697,True,4,2
991759,True,33,13
992013,True,23,14
992359,True,20,14
992632,manual,40,46
992636,True,41,40
992644,manual,7,11
992802,True,4,3
992830,True,3,2
992831,True,7,4
993100,manual,38,12
993212,True,9,1
993217,manual,20,20
993219,manual,50,16
993221,manual,71,50
993229,manual,26,28
993237,manual,70,31
993240,True,35,21
993249,True,11,8
993250,False,246,218
993361,manual,8,14
993373,True,22,14
993392,True,70,24
993412,manual,17,14
993418,True,8,1
992748,True,7,3
993043,manual,10,8
993262,True,5,4
993264,True,6,4
993267,True,7,5
993268,True,6,4
993439,True,27,15
993474,True,5,3
993498,True,8,5
993580,True,30,2
993728,manual,12,17
993743,manual,6,9
993746,True,101,91
993756,True,3,1
993759,True,8,2
993761,True,5,1
994306,True,61,35
994312,manual,6,9
994314,manual,11,13
994397,True,6,4
993717,True,225,113
993796,manual,6,7
993813,True,15,7
993831,True,4,2
993832,True,4,2
993833,True,6,3
993836,True,15,6
994228,True,79,35
994241,True,8,3
994245,True,4,2
994206,True,10,8
994325,manual,154,49
994335,True,6,3
994328,True,4,2
994352,True,3,1
994357,True,5,3
994358,True,3,2
994752,True,4,2
994755,True,8,5
994765,manual,15,8
994774,manual,7,12
994777,True,7,6
995030,True,4,3
995040,True,2,1
995065,True,4,3
995066,True,7,2
995067,True,11,8
995068,True,9,6
995069,True,7,4
995070,True,9,4
995071,True,8,5
994970,False,21,9
994973,True,5,1
994971,True,20,3
995007,manual,9,14
995012,True,98,93
995024,manual,85,79
995106,True,10,5
995107,True,5,2
995109,True,3,2
995126,manual,82,68
995074,manual,10,11
995084,True,11,8
995091,manual,3,11
995093,True,67,66
995146,True,11,7
995149,True,11,6
995152,True,7,4
995153,True,35,17
995154,True,21,6
995155,True,27,3
995200,manual,31,17
995741,True,29,28
996379,True,16,14
996517,True,8,4
996525,False,7,5
996531,manual,33,22
996533,True,51,35
996544,True,3,2
996434,True,5,5
991031,manual,10,9
991035,True,6,1
996903,manual,134,136
996946,True,6,4
996957,manual,9,8
996972,True,5,4
996973,manual,31,27
996992,True,4,3
997014,manual,7,9
997023,True,3,2
997104,manual,11,11
997783,True,9,5
997785,True,51,12
997788,True,23,20
998328,True,6,3
998329,True,8,2
998841,True,16,3
998861,True,3,2
998882,True,4,3
998883,True,4,3
998890,True,8,6
997400,True,2,1
997401,True,4,1
997403,True,5,3
997408,True,2,1
997473,True,7,6
997849,True,5,4
997873,True,5,4
997883,True,15,5
998412,True,24,16
998518,True,22,13
998520,manual,5,8
998537,True,14,12
998544,True,50,3
998553,True,4,2
998556,True,5,2
998559,True,38,2
998565,manual,10,13
998679,manual,7,9
998682,True,52,3
998690,True,50,16
998698,True,26,8
998711,True,7,4
999065,manual,358,183
999079,manual,324,164
999075,True,116,58
999100,True,68,39
999145,True,3,2
998930,True,4,1
998932,True,34,31
998946,manual,1735,875
999257,True,26,2
999317,True,13,9
999403,True,10,6
999530,True,100,3
1001419,True,4,3
1001891,True,45,30
1002258,True,8,7
1002283,True,11,6
1002307,True,22,19
1002347,True,3,2
1002349,True,18,17
1002393,manual,38,33
1002406,True,92,49
1002433,True,6,3
1002437,True,8,4
1002502,True,4,2
1002506,True,4,2
1002599,True,8,5
1002600,True,7,5
1002602,True,38,11
1002604,True,3,2
1002609,True,25,17
1002614,True,25,19
1002621,True,4,2
1002624,True,3,2
1002613,True,10,9
1002616,True,2,1
1002625,True,13,11
1002629,True,8,6
1002645,True,6,3
1002746,manual,15,20
1002757,True,16,10
1002760,True,4,3
1002769,True,3,2
1002770,True,12,7
1002773,True,8,4
1002781,True,8,4
1002782,True,4,2
1002783,True,4,2
1002817,True,11,9
1002958,True,14,11
1002976,True,12,6
1003024,manual,19,15
1003244,True,9,2
1000770,True,4,2
1000773,True,9,8
1000842,True,7,4
1001083,True,2,1
1001102,True,3,2
1001149,manual,4,8
1001199,True,7,4
1003067,True,5,4
1003069,True,3,2
1003070,True,3,2
1003095,manual,4,7
1003321,True,4,3
1003527,True,2,1
1003560,True,8,7
1003699,manual,16,12
1003758,True,3,2
1003760,True,7,6
997338,True,8,3
1003929,True,13,3
997347,manual,46,41
1003864,manual,2918,1479
1003950,manual,4,8
1004007,True,29,18
1004017,True,8,7
1004019,True,2,1
1004218,True,16,9
1004219,True,5,4
1004228,True,3,2
1004259,True,6,4
1004260,True,3,3
1004690,True,23,9
1004699,True,4,2
1004680,True,9,6
1004731,True,8,6
1004758,True,2,1
1004759,True,2,1
1004760,True,2,1
1004761,True,2,1
1004762,True,2,1
1004763,True,16,8
1004764,True,5,4
1004768,True,11,3
1004771,True,2,1
1004772,manual,13,13
1004773,True,2,1
1004774,True,7,3
1004775,manual,11,14
1004776,True,6,3
1004807,True,5,5
1004808,True,9,8
1004809,True,7,1
1005283,manual,384,209
1004909,True,16,14
1004916,True,80,66
1004917,manual,30,30
1004925,True,128,67
1004937,True,32,15
1004983,True,16,9
1005202,True,8,4
1004083,True,4,2
1004098,True,5,2
1004099,True,9,6
1004122,True,5,4
1004401,manual,15,11
1004413,True,22,11
1004434,manual,12,12
1004456,True,7,5
1004465,True,15,4
1004469,True,12,6
1004484,True,4,4
1004620,True,30,21
1004782,True,79,25
1004805,True,19,12
1004806,True,10,9
1004812,True,9,4
1004813,True,60,31
1004835,True,3,2
1004839,True,42,36
1004854,True,35,34
1004853,True,3,2
1004991,True,32,23
1004994,True,13,4
1004997,True,19,15
1005025,manual,17,14
1005133,True,2,1
1005150,True,15,3
1005160,False,15,10
1005162,True,36,34
1005158,True,154,81
1005337,True,12,10
1005373,True,10,8
1005374,True,5,4
1005383,True,6,5
1005384,True,3,2
1005386,manual,45,23
1005401,True,117,58
1005405,manual,68,62
1005393,True,18,10
1005550,manual,7,10
1005614,True,51,5
1005626,True,8,7
1005627,True,4,4
1005257,True,2,1
1005268,manual,24,16
1005281,True,8,6
1005293,True,14,12
1005318,True,2,1
1005324,manual,28,12
1005432,True,3,1
1005454,True,51,11
1005465,manual,15,18
1005537,True,70,40
1005493,manual,7,8
1005494,manual,7,8
1005498,True,4,2
1005500,True,4,2
1005527,True,9,5
1006436,True,3,1
1006466,True,21,8
1006863,True,3,1
1006954,manual,83,39
1006996,manual,43,14
1007016,True,11,3
1007046,True,7,4
1007049,True,20,9
1007071,manual,12,9
1007109,True,13,5
1007161,manual,46,20
1004299,True,3,1
1007262,True,7,1
1007281,manual,5,11
1007379,True,4,2
1007806,manual,514,257
1007922,True,6,4
1007934,manual,4,7
1007944,False,11,8
1004320,True,4,3
1007997,True,5,3
1008033,True,4,2
1004342,True,9,9
1008053,True,4,2
1008058,True,55,46
1008069,True,6,3
1008074,manual,51,38
1008086,manual,58,10
1004351,True,6,4
1008169,True,4,1
1008189,True,21,13
1008197,True,45,38
1008222,True,4,3
1008223,True,54,4
1008261,True,11,4
1008400,manual,186,98
1004394,True,5,2
1008701,True,5,2
1008497,True,300,157
1008848,True,9,3
1008953,True,33,18
1008541,True,10,9
1008542,True,15,7
1008551,manual,5,10
1008676,True,15,9
1008717,True,15,9
1009038,True,4,1
1008725,manual,8,11
1008726,manual,17,9
1008735,manual,6,8
1009104,True,5,4
1009109,True,6,1
1009114,True,8,6
1009123,True,12,10
1009124,manual,31,36
1008830,True,5,6
1009395,True,8,2
1009182,True,10,7
1009398,True,8,9
1009400,True,4,3
1009424,manual,4,8
1009308,True,4,2
1009480,True,2,1
1009500,manual,5,7
1009505,True,2,1
1009511,manual,10,10
1009512,True,9,6
1009545,True,6,3
1009637,True,6,5
1009574,True,16,6
1009601,True,14,7
1009603,True,4,2
1009678,True,4,1
1009617,True,4,2
1009692,manual,6,8
1009707,manual,20,17
1009697,True,5,2
1009709,True,3,1
1009714,True,5,1
1009715,True,4,3
1009716,True,4,2
1009717,True,4,2
1009718,True,3,2
1009719,True,4,2
1009788,True,7,4
1009816,True,7,6
1009997,manual,239,124
1010181,True,4,2
1010277,True,9,4
1010278,True,107,13
1010395,manual,483,283
1010371,True,3,1
1010383,True,68,52
1010385,True,5,3
1010414,manual,1277,712
1010455,True,4,2
1010560,manual,203,117
1010583,manual,9,10
1010586,True,10,8
1010587,True,4,1
1010615,True,13,8
1010814,True,3,2
1010639,True,14,9
1010836,manual,11,15
1010854,True,4,3
1011225,True,5,3
1011236,True,7,2
1011571,True,16,11
1011465,True,6,5
1011498,True,6,2
1011889,True,22,9
1011894,True,17,17
1012208,True,5,3
1012410,True,3,2
1012411,True,14,8
1012431,True,3,1
1012755,True,30,18
1012779,manual,74,39
1012794,manual,5,10
1012957,True,5,2
1012866,manual,20,17
1013194,True,2,1
1013241,True,8,6
1013243,True,10,8
1013259,True,6,5
1013092,True,9,6
1013343,manual,8,12
1013383,True,8,2
1013384,True,8,2
1013385,True,8,2
1013391,True,3,1
1013365,True,10,5
1013372,True,16,9
1013373,True,15,5
1013505,True,4,3
1013587,True,23,17
1013599,True,12,3
1013713,True,3,2
1013716,True,20,19
1013721,True,7,4
1013748,manual,9,9
1013752,True,25,19
1013602,True,18,11
1013630,True,6,2
1013631,True,19,18
1013973,True,13,8
1013991,True,11,8
1013640,True,3,2
1013643,True,6,4
1013676,manual,7,7
1013652,True,4,2
1014085,True,4,1
1014100,True,4,1
1014105,True,4,1
1014110,manual,107,55
1013702,True,21,1
1014238,True,5,1
1014368,manual,8,8
1014364,True,10,8
1014366,True,4,2
1014367,True,7,5
1014383,False,10,5
1014104,True,8,5
1014678,True,3,2
1014460,manual,40,44
1014708,manual,27,23
1014888,True,6,5
1015143,True,3,2
1015155,True,5,3
1015166,True,2,1
1015272,True,24,16
1015312,True,6,2
1015314,True,7,4
1015521,True,3,2
1015522,True,3,2
1015523,True,9,7
1015524,True,3,1
1015525,manual,3,7
1015673,True,3,1
1015878,True,119,63
1015974,True,6,5
1015975,True,5,1
1016011,manual,46,28
1016012,True,9,2
1015993,True,5,3
1016159,manual,10,11
1016036,True,3,2
1016161,True,12,12
1016094,True,16,11
1016096,True,6,1
1016097,True,6,1
1016350,True,4,3
1016143,True,8,5
1016145,True,4,3
1016151,True,6,2
1016352,True,3,3
1016438,True,4,2
1016570,True,3,5
1016508,manual,6,13
1016547,True,12,10
1016924,manual,6,10
1017357,True,9,2
1017520,True,13,6
1017524,True,19,11
1017551,True,7,5
1017552,True,5,3
1017554,True,4,1
1017557,True,4,2
1017562,True,4,2
1017577,True,5,2
1017692,True,7,4
1017737,True,12,8
1017616,True,8,2
1017617,manual,6,7
1017619,True,11,5
1017621,True,10,5
1017624,manual,7,9
1017628,True,9,6
1017390,True,4,2
1017738,True,12,2
1017744,True,8,5
1017399,True,31,22
1017746,True,5,4
1017747,True,4,2
1017758,True,6,4
1017759,True,7,3
1017760,True,5,3
1017761,True,3,1
1017763,True,7,3
1017764,True,3,2
1017765,True,7,7
1017766,True,8,2
1017767,True,12,5
1017770,True,3,1
1017772,manual,16,14
1017783,True,12,7
1017785,True,10,6
1017787,True,10,6
1017671,True,3,2
1018296,True,14,4
1018193,True,5,3
1018218,True,3,2
1018310,True,15,14
1018406,manual,7,7
1018532,True,8,5
1018533,True,6,3
1018534,True,26,5
1018410,True,2,1
1018596,True,12,4
1018796,True,2,1
1018800,True,2,1
1018819,True,2,1
1018463,True,9,5
1018464,True,4,2
1018469,True,6,3
1018489,True,2,1
1018493,True,31,17
1018507,manual,12,9
1019167,True,10,8
1019212,True,14,9
1019230,manual,18,22
1019232,manual,19,22
1019338,False,14,13
1019339,True,3,5
1019293,manual,47,30
1019399,True,11,8
1019530,True,3,2
1019609,True,37,35
1019610,True,10,5
1019613,True,7,3
1019640,True,3,2
1019645,True,3,1
1019857,manual,41,12
1019861,True,5,1
1020279,False,27,13
1020286,True,3,2
1020290,True,4,3
1020291,True,9,8
1020309,True,3,1
1020310,manual,14,19
1020319,True,5,2
1020320,True,17,16
1020321,True,10,8
1020331,True,3,2
1020354,True,3,4
1020355,True,9,6
1020386,True,37,12
1020236,True,3,1
1020250,True,3,2
1020258,True,7,2
1020273,True,36,18
1020456,True,26,25
1020459,True,3,1
1020545,True,53,29
1019658,True,8,7
1020470,manual,13,18
1020475,True,4,3
1020476,True,6,3
1020491,True,2,1
1020492,True,7,3
1020493,True,2,1
1020494,True,28,5
1020495,True,87,15
1020497,True,4,1
1020498,True,2,1
1020505,True,6,1
1020557,True,16,5
1020558,True,26,7
1020564,True,6,5
1020571,True,4,4
1020572,True,6,5
1020581,True,9,9
1020617,True,11,8
1020625,True,3,1
1020675,manual,58,48
1020676,True,54,54
1020765,True,12,6
1020787,True,23,22
1020808,manual,21,21
1020694,True,6,2
1020810,True,289,180
1020816,True,3,2
1020697,manual,642,320
1020702,manual,4,7
1020705,manual,74,8
1020845,True,20,19
1020714,True,13,6
1020718,True,14,12
1020719,manual,11,8
1020860,manual,19,9
1020865,True,4,3
1020866,True,6,5
1020867,True,6,5
1020868,True,2,1
1020869,True,4,2
1020872,manual,48,44
1021100,True,7,6
1021101,True,20,14
1021105,True,7,6
1021106,True,22,11
1021108,True,14,8
1021116,True,8,6
1020930,True,3,2
1020931,True,3,1
1020932,True,3,2
1020933,True,4,1
1020934,True,4,2
1021009,manual,56,59
1021155,True,4,2
1021206,True,2,1
1021207,True,6,2
1021208,True,7,1
1021210,True,3,1
1021324,manual,163,92
1021341,True,4,2
1021373,True,4,3
1021353,True,3,1
1021374,True,3,2
1021233,True,19,14
1021359,True,22,11
1021395,True,2,1
1021396,True,30,6
1021397,True,5,4
1021398,True,2,1
1021394,True,2,1
1021404,True,4,4
1021411,True,2,1
1021412,True,9,6
1021427,True,3,1
1021428,True,16,11
1021310,True,3,1
1021317,True,5,3
1021648,True,5,1
1021616,True,4,2
1021618,True,4,2
1021625,True,14,13
1021632,True,15,7
1021636,True,3,2
1021640,True,5,2
1021656,manual,7,11
1021659,True,4,2
1021664,True,19,8
1021665,True,36,17
1021668,True,7,4
1021669,True,17,3
1021671,True,6,5
1021675,True,7,6
1021679,True,10,4
1021681,True,5,4
1021682,True,4,3
1021683,True,4,3
1021686,True,5,3
1021687,True,13,8
1021690,True,10,4
1021692,True,8,6
1021695,True,3,2
1021698,manual,5,8
1021699,True,5,2
1021701,True,11,6
1021704,True,5,3
1021709,True,5,1
1021711,manual,65,9
1021715,manual,8,11
1021612,True,3,2
1021720,True,61,1
1021724,True,12,6
1021725,True,7,3
1021727,True,7,3
1021730,True,4,2
1021731,True,3,2
1021735,True,4,2
1021739,True,5,3
1021741,True,7,4
1021754,True,17,5
1021755,True,2,1
1021758,True,2,1
1021763,True,7,5
1021771,manual,15,13
1021800,True,7,3
1021801,True,12,3
1021802,True,7,3
1021803,manual,8,7
1021804,True,10,4
1021805,True,12,3
1021811,True,6,4
1023727,True,4,2
1023739,manual,6,13
1024072,manual,8,10
1025526,manual,2,8
1025528,True,4,1
1025529,True,6,2
1025568,True,4,3
1025562,manual,4,8
1025618,True,4,3
1025644,True,6,3
1025656,True,15,11
1026124,True,10,8
1026125,True,7,5
1026128,True,13,6
1026132,True,4,2
1026090,True,2,1
1026189,True,5,4
1026267,True,15,13
1026721,False,12,5
1026322,True,7,4
1026307,True,6,3
1026330,True,12,8
1026828,True,14,12
1026515,True,14,9
1026525,True,3,2
1026758,True,272,128
1026555,manual,4,8
1026562,True,4,3
1026582,True,10,6
1026585,manual,17,13
1026588,manual,9,11
1026589,True,4,2
1026591,manual,41,43
1026596,True,5,3
