chunk_id,has_duplication,chunk_size,resolution_size
1004917,False,37,25
1004925,False,135,68
1004937,False,39,16
1004983,False,23,10
1005202,False,15,5
1004083,False,11,3
1004098,False,12,3
1004099,False,16,7
1004122,False,12,5
1004401,False,20,7
1004413,False,29,12
1004434,False,19,7
1004456,False,14,6
1004465,False,22,5
1004469,False,19,7
1004484,False,11,5
1004620,False,37,22
1004782,False,86,26
1004805,False,26,13
1004806,False,17,10
1004812,False,16,5
1004813,False,67,32
1004835,False,10,3
1004839,False,49,37
1004854,False,42,35
1004853,False,10,3
1004991,False,39,24
1004994,False,20,5
1004997,False,26,16
1005025,False,24,9
1005133,False,9,2
1005150,False,22,4
1005160,False,21,11
1005162,False,42,35
1005158,False,161,82
1005337,False,19,11
1005373,False,17,9
1005374,False,12,5
1005383,False,13,6
1005384,False,10,3
1005386,False,53,18
1005401,False,124,59
1005405,False,76,58
1005393,False,25,11
1005550,False,12,5
1005614,False,58,6
1005626,False,15,8
1005627,False,11,5
1005257,False,9,2
1005268,False,34,11
1005281,False,15,7
1005293,False,21,13
1005318,False,9,2
1005324,False,35,8
1005432,False,10,2
1005454,False,58,12
1005465,False,22,13
1005537,False,77,41
1005493,False,11,5
1005494,False,11,5
1005498,False,11,3
1005500,False,11,3
1005527,False,16,6
1006436,False,10,2
1006466,False,28,9
1006863,False,10,2
1006954,False,90,35
1006996,False,50,11
1007016,False,18,4
1007046,False,14,5
1007049,False,27,10
1007071,False,20,4
1007109,False,20,6
1007161,False,53,15
1004299,False,10,2
1007262,False,14,2
1007281,False,14,6
1007379,False,11,3
1007806,False,515,257
1007922,False,13,5
1007934,False,13,2
1007944,False,18,9
1004320,False,11,4
1007997,False,12,4
1008033,False,11,3
1004342,False,16,10
1008053,False,11,3
1008058,False,62,47
1008069,False,13,4
1008074,False,59,34
1008086,False,65,5
1004351,False,13,5
1008169,False,11,2
1008189,False,28,14
1008197,False,52,39
1008222,False,11,4
1008223,False,62,5
1008261,False,18,5
1008400,False,195,93
1004394,False,12,3
1008701,False,12,3
1008497,False,307,158
1008848,False,16,4
1008953,False,40,19
1008541,False,17,10
1008542,False,22,8
1008551,False,12,5
1008676,False,22,10
1008717,False,22,10
1009038,False,11,2
1008725,False,15,6
1008726,False,24,5
1008735,False,13,3
1009104,False,12,5
1009109,False,13,2
1009114,False,15,7
1009123,False,19,11
1009124,False,39,31
1008830,False,12,7
1009395,False,15,3
1009182,False,17,8
1009398,False,15,10
1009400,False,11,4
1009424,False,11,4
1009308,False,11,3
1009480,False,9,2
1009500,False,9,4
1009505,False,9,2
1009511,False,17,7
1009512,False,16,7
1009545,False,13,4
1009637,False,13,6
1009574,False,23,7
1009601,False,21,8
1009603,False,11,3
1009678,False,11,2
1009617,False,11,3
1009692,False,13,5
1009707,False,26,12
1009697,False,12,3
1009709,False,10,2
1009714,False,12,2
1009715,False,11,4
1009716,False,11,3
1009717,False,11,3
1009718,False,10,3
1009719,False,11,3
1009788,False,14,5
1009816,False,14,7
1009997,False,240,122
1010181,False,11,3
1010277,False,16,5
1010278,False,114,14
1010395,False,489,280
1010371,False,10,2
1010383,False,75,53
1010385,False,12,4
1010414,False,1285,708
1010455,False,11,3
1010560,False,206,116
1010583,False,16,7
1010586,False,17,9
1010587,False,11,2
1010615,False,20,9
1010814,False,10,3
1010639,False,21,10
1010836,False,18,12
1010854,False,11,4
1011225,False,12,4
1011236,False,14,3
1011571,False,22,12
1011465,False,13,6
1011498,False,13,3
1011889,False,30,10
1011894,False,24,18
1012208,False,12,4
1012410,False,10,3
1012411,False,21,9
1012431,False,10,2
1012755,False,37,19
1012779,False,81,34
1012794,False,12,6
1012957,False,12,3
1012866,False,27,12
1013194,False,9,2
1013241,False,15,7
1013243,False,17,9
1013259,False,13,6
1013092,False,16,7
1013343,False,15,9
1013383,False,15,3
1013384,False,15,3
1013385,False,15,3
1013391,False,10,2
1013365,False,17,6
1013372,False,23,10
1013373,False,22,6
1013505,False,11,4
1013587,False,30,18
1013599,False,19,4
1013713,False,10,3
1013716,False,27,20
1013721,False,14,5
1013748,False,16,4
1013752,False,32,20
1013602,False,25,12
1013630,False,13,3
1013631,False,26,19
1013973,False,20,9
1013991,False,18,9
1013640,False,10,3
1013643,False,13,5
1013676,False,14,3
1013652,False,11,3
1014085,False,11,2
1014100,False,11,2
1014105,False,11,2
1014110,False,112,51
1013702,False,28,2
1014238,False,12,2
1014368,False,17,3
1014364,False,15,9
1014366,False,11,3
1014367,False,14,6
1014383,False,17,6
1014104,False,14,6
1014678,False,9,3
1014460,False,45,40
1014708,False,36,18
1014888,False,13,6
1015143,False,10,3
1015155,False,12,4
1015166,False,9,2
1015272,False,31,17
1015312,False,13,3
1015314,False,14,5
1015521,False,10,3
1015522,False,10,3
1015523,False,16,8
1015524,False,10,2
1015525,False,10,2
1015673,False,10,2
1015878,False,126,64
1015974,False,13,6
1015975,False,12,2
1016011,False,53,23
1016012,False,16,3
1015993,False,12,4
1016159,False,18,7
1016036,False,10,3
1016161,False,19,13
1016094,False,23,12
1016096,False,13,2
1016097,False,13,2
1016350,False,11,4
1016143,False,15,6
1016145,False,11,4
1016151,False,13,3
1016352,False,10,4
1016438,False,11,3
1016570,False,10,6
1016508,False,13,8
1016547,False,19,11
1016924,False,13,5
1017357,False,16,3
1017520,False,20,7
1017524,False,26,12
1017551,False,14,6
1017552,False,12,4
1017554,False,11,2
1017557,False,11,3
1017562,False,11,3
1017577,False,12,3
1017692,False,14,5
1017737,False,19,9
1017616,False,15,3
1017617,False,15,2
1017619,False,18,6
1017621,False,17,6
1017624,False,14,5
1017628,False,16,7
1017390,False,11,3
1017738,False,19,3
1017744,False,15,6
1017399,False,38,23
1017746,False,12,5
1017747,False,11,3
1017758,False,13,5
1017759,False,14,4
1017760,False,12,4
1017761,False,10,2
1017763,False,14,4
1017764,False,10,3
1017765,False,14,8
1017766,False,15,3
1017767,False,19,6
1017770,False,10,2
1017772,False,23,10
1017783,False,19,8
1017785,False,17,7
1017787,False,17,7
1017671,False,10,3
1018296,False,21,5
1018193,False,12,4
1018218,False,10,3
1018310,False,22,15
1018406,False,16,2
1018532,False,15,6
1018533,False,13,4
1018534,False,33,6
1018410,False,9,2
1018596,False,19,5
1018796,False,9,2
1018800,False,9,2
1018819,False,9,2
1018463,False,16,6
1018464,False,11,3
1018469,False,13,4
1018489,False,9,2
1018493,False,38,18
1018507,False,20,4
1019167,False,16,9
1019212,False,21,10
1019230,False,25,17
1019232,False,67,17
1019338,False,21,14
1019339,False,10,6
1019293,False,54,25
1019399,False,18,9
1019530,False,10,3
1019609,False,42,36
1019610,False,17,6
1019613,False,14,4
1019640,False,10,3
1019645,False,10,2
1019857,False,48,10
1019861,False,12,2
1020279,False,34,14
1020286,False,10,3
1020290,False,12,4
1020291,False,16,9
1020309,False,10,2
1020310,False,21,15
1020319,False,12,3
1020320,False,24,17
1020321,False,17,9
1020331,False,10,3
1020354,False,10,5
1020355,False,16,7
1020386,False,44,13
1020236,False,10,2
1020250,False,10,3
1020258,False,14,3
1020273,False,43,19
1020456,False,33,26
1020459,False,10,2
1020545,False,60,30
1019658,False,15,8
1020470,False,21,13
1020475,False,11,4
1020476,False,13,4
1020491,False,9,2
1020492,False,14,4
1020493,False,9,2
1020494,False,35,6
1020495,False,94,16
1020497,False,11,2
1020498,False,9,2
1020505,False,13,2
1020557,False,23,6
1020558,False,33,8
1020564,False,13,6
1020571,False,11,5
1020572,False,13,6
1020581,False,16,10
1020617,False,18,9
1020625,False,10,2
1020675,False,65,43
1020676,False,61,55
1020765,False,19,7
1020787,False,30,23
1020808,False,25,18
1020694,False,13,3
1020810,False,296,181
1020816,False,10,3
1020697,False,648,318
1020702,False,11,3
1020705,False,81,3
1020845,False,27,20
1020714,False,20,7
1020718,False,21,13
1020719,False,20,3
1020860,False,26,5
1020865,False,11,4
1020866,False,13,6
1020867,False,13,6
1020868,False,9,2
1020869,False,11,3
1020872,False,53,39
1021100,False,14,7
1021101,False,27,15
1021105,False,14,7
1021106,False,29,12
1021108,False,21,9
1021116,False,15,7
1020930,False,10,3
1020931,False,10,2
1020932,False,10,3
1020933,False,11,2
1020934,False,11,3
1021009,False,65,55
1021155,False,11,3
1021206,False,9,2
1021207,False,13,3
1021208,False,14,2
1021210,False,10,2
1021324,False,169,87
1021341,False,11,3
1021373,False,11,4
1021353,False,10,2
1021374,False,10,3
1021233,False,26,15
1021359,False,29,12
1021395,False,9,2
1021396,False,37,7
1021397,False,12,5
1021398,False,9,2
1021394,False,9,2
1021404,False,11,5
1021411,False,9,2
1021412,False,16,7
1021427,False,10,2
1021428,False,23,12
1021310,False,10,2
1021317,False,12,4
1021648,False,12,2
1021616,False,11,3
1021618,False,11,3
1021625,False,21,14
1021632,False,22,8
1021636,False,10,3
1021640,False,12,3
1021656,False,14,6
1021659,False,11,3
1021664,False,26,9
1021665,False,43,18
1021668,False,14,5
1021669,False,24,4
1021671,False,13,6
1021675,False,14,7
1021679,False,17,5
1021681,False,12,5
1021682,False,11,4
1021683,False,11,4
1021686,False,12,4
1021687,False,20,9
1021690,False,17,5
1021692,False,15,7
1021695,False,10,3
1021698,False,12,3
1021699,False,12,3
1021701,False,18,7
1021704,False,12,4
1021709,False,12,2
1021711,False,72,5
1021715,False,15,7
1021612,False,10,3
1021720,False,68,2
1021724,False,19,7
1021725,False,14,4
1021727,False,14,4
1021730,False,11,3
1021731,False,10,3
1021735,False,11,3
1021739,False,12,4
1021741,False,14,5
1021754,False,24,6
1021755,False,9,2
1021758,False,9,2
1021763,False,14,6
1021771,False,22,9
1021800,False,14,4
1021801,False,18,4
1021802,False,14,4
1021803,False,15,4
1021804,False,17,5
1021805,False,19,4
1021811,False,13,5
1023727,False,11,3
1023739,False,17,8
1024072,False,17,5
1025526,False,20,3
1025528,False,11,2
1025529,False,13,3
1025568,False,11,4
1025562,False,11,4
1025618,False,11,4
1025644,False,13,4
1025656,False,22,12
1026124,False,17,9
1026125,False,14,6
1026128,False,20,7
1026132,False,11,3
1026090,False,9,2
1026189,False,12,5
1026267,False,22,14
1026721,False,19,6
1026322,False,14,5
1026307,False,13,4
1026330,False,19,9
1026828,False,21,13
1026515,False,21,10
1026525,False,10,3
1026758,False,272,129
1026555,False,11,3
1026562,False,11,4
1026582,False,17,7
1026585,False,20,11
1026588,False,17,6
1026589,False,11,3
1026591,False,50,38
1026596,False,12,4
1026597,False,15,3
1026608,False,20,7
1026609,False,33,18
1026619,False,84,34
1026625,False,34,15
1026634,False,13,6
1026642,False,11,4
1026649,False,10,4
1026658,False,11,4
1026670,False,16,6
1026682,False,26,11
1026686,False,14,4
1026687,False,10,3
1026698,False,11,3
1026960,False,9,3
1026969,False,44,19
1027021,False,32,10
1027052,False,10,3
1027048,False,14,8
1027041,False,39,17
1027063,False,25,18
1027077,False,15,3
1027291,False,14,6
1027327,False,18,11
1027319,False,24,17
1027468,False,32,15
1027765,False,15,7
1027848,False,10,3
1027891,False,9,2
1027905,False,16,9
1027966,False,78,42
1028189,False,11,2
1028055,False,74,69
1028288,False,26,13
1028595,False,24,19
1028378,False,21,7
1028698,False,11,3
1028527,False,10,3
1028528,False,34,20
1028579,False,41,18
1028910,False,29,12
1028798,False,10,3
1028948,False,11,3
1029065,False,12,3
1029082,False,13,6
1029085,False,29,23
1029091,False,24,18
1030046,False,9,2
1030047,False,24,16
1030211,False,28,18
1030292,False,15,3
1030897,False,10,3
1031020,False,23,14
1030604,False,14,2
1030813,False,17,9
1031088,False,14,4
1031284,False,14,6
1030898,False,10,3
1031316,False,13,5
1030956,False,81,38
1031582,False,15,5
1031584,False,14,3
1031619,False,11,3
1031996,False,14,6
1032609,False,17,3
1032191,False,10,3
1032947,False,14,5
1032377,False,20,8
1032916,False,9,2
1032920,False,13,6
1032921,False,15,8
1033831,False,9,2
1033832,False,9,2
1034099,False,19,10
1034113,False,9,2
1034133,False,23,11
1034798,False,11,5
1034801,False,16,5
1034924,False,14,5
1034973,False,26,13
1034986,False,49,32
1035092,False,65,30
1035099,False,65,30
1035118,False,23,10
1035122,False,14,5
1035494,False,26,16
1035497,False,10,3
1035499,False,10,3
1035503,False,10,3
1035510,False,9,2
1035551,False,10,2
1035614,False,11,3
1035616,False,10,3
1035621,False,10,2
1035629,False,35,15
1035790,False,16,5
1035795,False,9,2
1035951,False,10,2
1035952,False,10,3
1035956,False,10,4
1035819,False,11,3
1035820,False,13,5
1035958,False,9,2
1035961,False,10,3
1035970,False,15,6
1035827,False,11,4
1035984,False,11,3
1035986,False,11,3
1036217,False,15,7
1036221,False,14,5
1036225,False,9,2
1036274,False,19,13
1036023,False,12,4
1036085,False,16,4
1036088,False,17,10
1036587,False,18,11
1036645,False,10,3
1036648,False,41,34
1036656,False,37,31
1036732,False,11,3
1036737,False,11,2
1036739,False,10,3
1036743,False,13,4
1036745,False,14,4
1037130,False,11,3
1037198,False,10,3
1037200,False,10,3
1037202,False,15,3
1037205,False,10,3
1037028,False,26,18
1037500,False,12,4
1037607,False,30,14
1037706,False,11,3
1037936,False,26,3
1037714,False,20,5
1038553,False,85,41
1038599,False,10,3
1038174,False,14,4
1038736,False,81,49
1038738,False,13,4
1038766,False,17,6
1039089,False,9,3
1039380,False,20,8
1039124,False,21,9
1039128,False,21,10
1039129,False,15,8
1039130,False,15,8
1039132,False,17,10
1039160,False,11,4
1039161,False,17,6
1039166,False,11,4
1039168,False,17,6
1039184,False,19,9
1039185,False,11,4
1039187,False,24,16
1039524,False,21,13
1039902,False,9,2
1039957,False,16,5
1040051,False,11,3
1039964,False,45,20
1039987,False,14,5
1039988,False,27,6
1040129,False,14,6
1040170,False,12,2
1040179,False,10,3
1040180,False,10,3
1040182,False,10,3
1040183,False,10,3
1040207,False,74,28
1040208,False,11,3
1040210,False,11,3
1040745,False,10,2
1040786,False,766,382
1040797,False,14,4
1040848,False,10,2
1040649,False,328,165
1040862,False,10,3
1040883,False,13,4
1040969,False,31,10
1040244,False,69,13
1040245,False,11,3
1041016,False,9,2
1041020,False,221,109
1041072,False,35,15
1041034,False,57,28
1041031,False,11,4
1041032,False,11,4
1041078,False,696,350
1041048,False,923,435
1040325,False,15,8
1040327,False,16,8
1041289,False,77,37
1040326,False,13,5
1041479,False,71,62
1041436,False,62,32
1041439,False,14,8
1041722,False,10,2
1042257,False,11,4
1042292,False,12,3
1042293,False,12,3
1042066,False,71,52
1042184,False,13,4
1042383,False,10,2
1042245,False,31,12
1041661,False,101,74
1041662,False,10,3
1041680,False,64,54
1041684,False,10,3
1042674,False,357,178
1041723,False,62,32
1041727,False,14,8
1042580,False,10,3
1042965,False,13,4
1043121,False,43,13
1043122,False,56,25
1043123,False,57,31
1043127,False,23,11
1043221,False,11,3
1043222,False,11,3
1043224,False,12,3
1043225,False,9,2
1043230,False,14,4
1043232,False,45,38
1043139,False,18,11
1043248,False,21,14
1043145,False,25,16
1043146,False,11,3
1043147,False,25,12
1043275,False,9,3
1043151,False,9,2
1043276,False,23,13
1043284,False,20,10
1043286,False,11,3
1043160,False,28,24
1043164,False,12,3
1043166,False,11,3
1043167,False,21,7
1043168,False,33,11
1043178,False,16,6
1043180,False,71,52
1043190,False,10,3
1043191,False,11,3
1043308,False,10,3
1043342,False,23,10
1043196,False,20,13
1043202,False,11,3
1043329,False,12,4
1043331,False,10,5
1043334,False,10,5
1043348,False,12,5
1043350,False,10,4
1042921,False,19,10
1043432,False,120,101
1043482,False,11,2
1042945,False,48,42
1042952,False,50,31
1044104,False,16,5
1044342,False,9,2
1044358,False,34,27
1044359,False,15,4
1044106,False,13,4
1044458,False,10,2
1044459,False,13,2
1044460,False,25,11
1044463,False,11,4
1044473,False,38,26
1044144,False,16,9
1044160,False,25,15
1044166,False,12,4
1044631,False,12,2
1044713,False,927,601
1044781,False,269,160
1044505,False,91,44
1044534,False,11,3
1044536,False,10,3
1044581,False,16,8
1044584,False,11,4
1044586,False,22,13
1044588,False,23,14
1044590,False,23,14
1044591,False,12,3
1044592,False,22,13
1044593,False,12,3
1044594,False,15,5
1044595,False,12,3
1044596,False,21,13
1044597,False,22,14
1044797,False,21,14
1045008,False,177,89
1045009,False,425,207
1045016,False,11,4
1044825,False,35,18
1045023,False,25,13
1044843,False,11,2
1044845,False,11,2
1045046,False,10,4
1045048,False,13,7
1045392,False,9,2
1044847,False,11,2
1045144,False,10,2
1045415,False,11,3
1045416,False,11,3
1045422,False,22,13
1045423,False,14,5
1045425,False,11,3
1045427,False,11,3
1045433,False,11,3
1045435,False,19,7
1045441,False,11,3
1045451,False,13,4
1045452,False,13,4
1045455,False,13,4
1045460,False,40,30
1045467,False,11,3
1045482,False,11,3
1045312,False,16,7
1045314,False,11,3
1045517,False,11,3
1045518,False,17,3
1045521,False,11,4
1045522,False,18,3
1045531,False,14,6
1045532,False,13,4
1045533,False,13,4
1045534,False,11,3
1045535,False,11,3
1045537,False,11,3
1045585,False,13,4
1045587,False,13,4
1045600,False,11,3
1045645,False,156,84
1045692,False,48,24
1045700,False,46,23
1045703,False,213,116
1045711,False,34,13
1045714,False,10,3
1045716,False,19,8
1045719,False,10,3
1045720,False,31,15
1045722,False,67,35
1045728,False,40,20
1045733,False,49,25
1045738,False,10,3
1045739,False,46,23
1045761,False,40,14
1045763,False,29,5
1045764,False,30,6
